player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.number,player.position,player.photo
907,R. Lukaku,Romelu Menama,Lukaku Bolingoli,32,1993-05-13,Antwerpen,Belgium,Belgium,191 cm,93 kg,11,Attacker,https://media.api-sports.io/football/players/907.png
44439,N. Stanciu,Nicolae Claudiu,Stanciu,32,1993-05-07,Cricău,Romania,Romania,173 cm,72 kg,10,Midfielder,https://media.api-sports.io/football/players/44439.png
23,Sergio Gómez,Sergio,Gómez Martín,25,2000-09-04,Badalona,Spain,Spain,173 cm,71 kg,17,Midfielder,https://media.api-sports.io/football/players/23.png
129058,B. Verbruggen,Bart,Verbruggen,23,2002-08-18,Breda,Netherlands,Netherlands,193 cm,66 kg,1,Goalkeeper,https://media.api-sports.io/football/players/129058.png
1411,H. Delcroix,Hannes,Delcroix,26,1999-02-28,Grande Hatte,Haiti,Belgium,185 cm,78 kg,44,Defender,https://media.api-sports.io/football/players/1411.png
2926,Y. Tielemans,Youri Marion A.,Tielemans,28,1997-05-07,Ukkel,Belgium,Belgium,176 cm,72 kg,8,Midfielder,https://media.api-sports.io/football/players/2926.png
2922,L. Dendoncker,Leander,Dendoncker,30,1995-04-15,Passendale,Belgium,Belgium,188 cm,83 kg,32,Midfielder,https://media.api-sports.io/football/players/2922.png
1427,A. Sambi Lokonga,Albert-Mboyo,Sambi Lokonga,26,1999-10-22,,Belgium,Belgium,183 cm,67 kg,12,Midfielder,https://media.api-sports.io/football/players/1427.png
12857,F. Acheampong,Frank,Opoku Acheampong,32,1993-10-16,Accra,Ghana,Ghana,172 cm,70 kg,7,Attacker,https://media.api-sports.io/football/players/12857.png
2078,U. Spajić,Uroš,Spajić,32,1993-02-13,Beograd,Serbia,Serbia,188 cm,82 kg,5,Defender,https://media.api-sports.io/football/players/2078.png
2925,D. Praet,Dennis Pierre Jacques Albert,Praet,31,1994-05-14,Leuven,Belgium,Belgium,181 cm,78 kg,26,Midfielder,https://media.api-sports.io/football/players/2925.png
550,K. Dolberg,Kasper,Dolberg Rasmussen,28,1997-10-06,Silkeborg,Denmark,Denmark,187 cm,80 kg,12,Attacker,https://media.api-sports.io/football/players/550.png
1434,L. Dimata,Landry Nany,Dimata,28,1997-09-01,Mbuji-Mayi,Congo DR,Belgium,185 cm,81 kg,14,Attacker,https://media.api-sports.io/football/players/1434.png
47430,W. Hoedt,Wesley Theodorus,Hoedt,31,1994-03-06,Alkmaar,Netherlands,Netherlands,188 cm,77 kg,4,Defender,https://media.api-sports.io/football/players/47430.png
2825,A. Mitrović,Aleksandar,Mitrović,31,1994-09-16,Smederevo,Serbia,Serbia,189 cm,89 kg,9,Attacker,https://media.api-sports.io/football/players/2825.png
304228,Z. Debast,Zeno Koen,Debast,22,2003-10-24,Halle,Belgium,Belgium,191 cm,78 kg,3,Defender,https://media.api-sports.io/football/players/304228.png
1415,A. Najar,Andy Aryel,Najar Rodríguez,32,1993-03-16,Choluteca,Honduras,Honduras,170 cm,69 kg,14,Defender,https://media.api-sports.io/football/players/1415.png
114032,Mohamed Gasana Tchité,Mohamed Gasana,Tchité,41,1984-01-31,Bujumbura,Burundi,Belgium,176 cm,69 kg,,Attacker,https://media.api-sports.io/football/players/114032.png
44468,J. Akpala,Joseph,Akpala,38,1986-08-24,Jos,Nigeria,Nigeria,184 cm,78 kg,,Attacker,https://media.api-sports.io/football/players/44468.png
79075,T. Simons,Timmy,Simons,48,1976-12-11,Diest,Belgium,Belgium,186 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/79075.png
18980,J. Izquierdo,José Heriberto,Izquierdo Mena,33,1992-07-07,Pereira,Colombia,Colombia,171 cm,73 kg,,Attacker,https://media.api-sports.io/football/players/18980.png
79086,D. Rozehnal,David,Rozehnal,45,1980-07-05,Šternberk,Czech Republic,Czech Republic,191 cm,80 kg,,Defender,https://media.api-sports.io/football/players/79086.png
21441,F. Maouassa,Christ-Emmanuel Faitout,Maouassa,27,1998-07-06,Villepinte,France,France,170 cm,76 kg,20,Defender,https://media.api-sports.io/football/players/21441.png
8693,L. De Bock,Laurence Henry Cristine,De Bock,32,1992-11-07,Dendermonde,Belgium,Belgium,179 cm,74 kg,28,Defender,https://media.api-sports.io/football/players/8693.png
36890,Ricardo van Rhijn,Ricardo,van Rhijn,34,1991-06-13,Leiden,Netherlands,Netherlands,183 cm,73 kg,23,Defender,https://media.api-sports.io/football/players/36890.png
2562,Nicolás Ignacio Castillo Mora,Nicolás Ignacio,Castillo Mora,32,1993-02-14,Santiago de Chile,Chile,Chile,177 cm,78 kg,30,Attacker,https://media.api-sports.io/football/players/2562.png
87,K. Rezaei,Kaveh,Rezaei,33,1992-04-05,Eslamabad-e Gharb,Iran,Iran,185 cm,74 kg,11,Attacker,https://media.api-sports.io/football/players/87.png
2123,O. Oularé,Mamadou Obbi,Oularé,29,1996-01-08,Waregem,Belgium,Belgium,196 cm,94 kg,7,Attacker,https://media.api-sports.io/football/players/2123.png
47328,Ó. Duarte,Óscar Esaú,Duarte Gaitán,36,1989-06-03,Masaya,Nicaragua,Costa Rica,186 cm,88 kg,6,Defender,https://media.api-sports.io/football/players/47328.png
76,M. Nakamba,Marvelous,Nakamba,31,1994-01-19,Hwange,Zimbabwe,Zimbabwe,177 cm,71 kg,13,Midfielder,https://media.api-sports.io/football/players/76.png
1495,A. Diaby,Abdoulay,Diaby,34,1991-05-21,Nanterre,France,Mali,172 cm,74 kg,21,Attacker,https://media.api-sports.io/football/players/1495.png
15615,N. Zimling,Niki,Dige Zimling,40,1985-04-19,Tårnby,Denmark,Denmark,178 cm,73 kg,,Defender,https://media.api-sports.io/football/players/15615.png
114027,J. Jørgensen,Jesper,Jørgensen,41,1984-05-09,Varde,Denmark,Denmark,184 cm,72 kg,,Midfielder,https://media.api-sports.io/football/players/114027.png
2741,M. Ryan,Mathew David,Ryan,33,1992-04-08,Plumpton,Australia,Australia,184 cm,83 kg,1,Goalkeeper,https://media.api-sports.io/football/players/2741.png
48146,E. Kofi Adu,Enoch Kofi,Adu,35,1990-09-14,Kumasi,Ghana,Ghana,173 cm,65 kg,8,Midfielder,https://media.api-sports.io/football/players/48146.png
71,Luan Peres,Luan,Peres Petroni,31,1994-07-19,São Paulo,Brazil,Brazil,190 cm,74 kg,14,Defender,https://media.api-sports.io/football/players/71.png
8493,R. Yaremchuk,Roman,Yaremchuk,30,1995-11-27,Lviv,Ukraine,Ukraine,191 cm,79 kg,17,Attacker,https://media.api-sports.io/football/players/8493.png
544,N. Lang,Noa Noëll,Lang,26,1999-06-17,Capelle aan den IJssel,Netherlands,Netherlands,173 cm,70 kg,10,Midfielder,https://media.api-sports.io/football/players/544.png
207,I. Perišić,Ivan,Perišić,36,1989-02-02,Split,Croatia,Croatia,186 cm,80 kg,5,Midfielder,https://media.api-sports.io/football/players/207.png
68,Clinton Mata,Clinton,Mukoni Mata Pedro Lourenço,33,1992-11-07,Verviers,Belgium,Angola,180 cm,72 kg,22,Defender,https://media.api-sports.io/football/players/68.png
2259,E. Sobol,Eduard,Sobol,30,1995-04-20,Vilnyansk,Ukraine,Ukraine,186 cm,79 kg,77,Defender,https://media.api-sports.io/football/players/2259.png
364810,A. Sylla,Loubadhe Abakar,Sylla,23,2002-12-25,Yamoussoukro,Côte d'Ivoire,Côte d'Ivoire,188 cm,78 kg,24,Defender,https://media.api-sports.io/football/players/364810.png
81,K. Diatta,Krépin,Diatta,26,1999-02-25,Dakar,Senegal,Senegal,175 cm,68 kg,27,Midfielder,https://media.api-sports.io/football/players/81.png
264,T. Meunier,Thomas André A.,Meunier,34,1991-09-12,Sainte-Ode,Belgium,Belgium,190 cm,78 kg,24,Defender,https://media.api-sports.io/football/players/264.png
147859,C. De Ketelaere,Charles Marc,De Ketelaere,24,2001-03-10,Brugge,Belgium,Belgium,192 cm,74 kg,22,Midfielder,https://media.api-sports.io/football/players/147859.png
48119,O. Kossounou,Kouakou Odilon Dorgeless,Kossounou,24,2001-01-04,Abidjan,Côte d'Ivoire,Côte d'Ivoire,191 cm,79 kg,6,Defender,https://media.api-sports.io/football/players/48119.png
51016,T. Buchanan,Tajon Trevor,Buchanan,26,1999-02-08,Brampton,Canada,Canada,183 cm,68 kg,7,Attacker,https://media.api-sports.io/football/players/51016.png
86,L. Openda,Ikoma-Loïs,Openda,25,2000-02-16,Liège,Belgium,Belgium,177 cm,75 kg,11,Attacker,https://media.api-sports.io/football/players/86.png
314511,A. Nusa,Antonio,Eromonsele Nordby Nusa,20,2005-04-17,Ski,Norway,Norway,180 cm,73 kg,17,Attacker,https://media.api-sports.io/football/players/314511.png
270,S. Nsoki,Stanley Pierre,Nsoki,26,1999-04-09,Poissy,France,France,184 cm,77 kg,34,Defender,https://media.api-sports.io/football/players/270.png
39366,M. Bakenga,Mushagalusa,Bakenga Joar Bahati Namugunga,33,1992-08-08,Trondheim,Norway,Norway,181 cm,77 kg,9,Attacker,https://media.api-sports.io/football/players/39366.png
2001,C. Larin,Cyle Christopher,Larin,30,1995-04-17,Brampton,Canada,Canada,188 cm,83 kg,17,Attacker,https://media.api-sports.io/football/players/2001.png
83,A. Danjuma,Arnaut,Danjuma Adam Groeneveld,28,1997-01-31,Lagos,Nigeria,Netherlands,178 cm,74 kg,10,Attacker,https://media.api-sports.io/football/players/83.png
196156,Thiago,Igor Thiago,Nascimento Rodrigues,24,2001-06-26,,Brazil,Brazil,191 cm,85 kg,99,Attacker,https://media.api-sports.io/football/players/196156.png
66,S. Decarli,Saulo Igor,Decarli,33,1992-02-04,Locarno,Switzerland,Switzerland,188 cm,82 kg,3,Defender,https://media.api-sports.io/football/players/66.png
84,Wesley Moraes,Wesley,Moraes Ferreira da Silva,29,1996-11-24,Juiz de Fora,Brazil,Brazil,191 cm,93 kg,18,Attacker,https://media.api-sports.io/football/players/84.png
1706,C. Bacca,Carlos Arturo,Bacca Ahumada,39,1986-09-08,Puerto Colombia,Colombia,Colombia,181 cm,77 kg,70,Attacker,https://media.api-sports.io/football/players/1706.png
21999,B. Engels,Björn Lionel,Engels,31,1994-09-15,Kaprijke,Belgium,Belgium,193 cm,83 kg,3,Defender,https://media.api-sports.io/football/players/21999.png
88,S. Schrijvers,Siebe,Schrijvers,29,1996-07-18,Lommel,Belgium,Belgium,179 cm,74 kg,8,Midfielder,https://media.api-sports.io/football/players/88.png
161800,C. Tzolis,Christos,Tzolis,23,2002-01-30,Thessaloniki,Greece,Greece,179 cm,70 kg,8,Attacker,https://media.api-sports.io/football/players/161800.png
290213,H. Siquet,Hugo Thierry,Siquet,23,2002-07-09,Marche-en-Famenne,Belgium,Belgium,180 cm,70 kg,2,Defender,https://media.api-sports.io/football/players/290213.png
15795,A. Scholz,Alexander,Scholz,33,1992-10-24,København,Denmark,Denmark,189 cm,84 kg,28,Defender,https://media.api-sports.io/football/players/15795.png
74,S. Amrabat,Sofyan,Amrabat,29,1996-08-21,Huizen,Netherlands,Morocco,183 cm,82 kg,34,Midfielder,https://media.api-sports.io/football/players/74.png
67,S. Denswil,Stefano Wilfred,Denswil,32,1993-05-07,Zaandam,Netherlands,Suriname,188 cm,81 kg,24,Defender,https://media.api-sports.io/football/players/67.png
1111,J. Hendry,Jack William,Hendry,30,1995-05-07,Glasgow,Scotland,Scotland,195 cm,76 kg,4,Defender,https://media.api-sports.io/football/players/1111.png
2736,L. Lerager,Lukas,Reiff Lerager,32,1993-07-12,Gladsaxe,Denmark,Denmark,188 cm,80 kg,12,Midfielder,https://media.api-sports.io/football/players/2736.png
15585,J. Ankersen,Jakob,Svarrer Ankersen,35,1990-09-22,Esbjerg,Denmark,Denmark,182 cm,70 kg,7,Midfielder,https://media.api-sports.io/football/players/15585.png
8627,T. Bongonda,Théo,Bongonda Mbul'Ofeko Batomboat,30,1995-11-20,Charleroi,Belgium,Congo DR,177 cm,73 kg,77,Attacker,https://media.api-sports.io/football/players/8627.png
116236,L. Delorge,Laurent,Delorge,46,1979-07-21,Leuven,Belgium,Belgium,179 cm,77 kg,,Midfielder,https://media.api-sports.io/football/players/116236.png
8695,N. Lombaerts,Nicolas,Lombaerts,40,1985-03-20,Brugge,Belgium,Belgium,188 cm,83 kg,,Defender,https://media.api-sports.io/football/players/8695.png
44554,I. Mboyo,Ilombé,Mboyo,38,1987-04-22,Kinshasa,Congo DR,Belgium,190 cm,87 kg,,Attacker,https://media.api-sports.io/football/players/44554.png
19056,L. Depoitre,Laurent,Depoitre,36,1988-12-07,Tournai,Belgium,Belgium,191 cm,91 kg,,Attacker,https://media.api-sports.io/football/players/19056.png
1276,S. Kalu,Samuel,Kalu Ojim,27,1997-08-26,Aba,Nigeria,Nigeria,176 cm,74 kg,28,Attacker,https://media.api-sports.io/football/players/1276.png
8478,A. Souquet,Arnaud,Souquet,33,1992-02-12,Paris,France,France,179 cm,72 kg,2,Defender,https://media.api-sports.io/football/players/8478.png
13941,R. Azofeifa,Rándall,Azofeifa Corrales,40,1984-12-30,San José,Costa Rica,Costa Rica,183 cm,79 kg,,Midfielder,https://media.api-sports.io/football/players/13941.png
2849,Bryan Jafet Ruiz González,Bryan Jafet,Ruiz González,39,1985-08-18,San José,Costa Rica,Costa Rica,187 cm,81 kg,,Attacker,https://media.api-sports.io/football/players/2849.png
8484,A. Esiti,Anderson,Esiti,31,1994-05-24,Warri,Nigeria,Nigeria,189 cm,,13,Midfielder,https://media.api-sports.io/football/players/8484.png
2242,R. Janga,Rangelo Maria,Janga,33,1992-04-16,Rotterdam,Netherlands,Curaçao,194 cm,80 kg,32,Attacker,https://media.api-sports.io/football/players/2242.png
1943,D. Ndongala,Dieumerci,Ndongala,34,1991-06-14,Kinshasa,Congo DR,Congo DR,170 cm,61 kg,77,Attacker,https://media.api-sports.io/football/players/1943.png
2444,R. Rosales,Roberto José,Rosales Altuve,37,1988-11-20,Caracas,Venezuela,Venezuela,174 cm,73 kg,28,Defender,https://media.api-sports.io/football/players/2444.png
2758,L. Kalinić,Lovre,Kalinić,35,1990-04-03,Split,Croatia,Croatia,201 cm,96 kg,91,Goalkeeper,https://media.api-sports.io/football/players/2758.png
2781,M. Simon,Moses Daddy-Ajala,Simon,30,1995-07-12,Jos,Nigeria,Nigeria,168 cm,66 kg,27,Attacker,https://media.api-sports.io/football/players/2781.png
48038,E. Berg,Erik,Berg,36,1988-12-30,Falkenberg,Sweden,Sweden,191 cm,84 kg,,Defender,https://media.api-sports.io/football/players/48038.png
22000,T. Foket,Thomas,Foket,31,1994-09-25,Brussel,Belgium,Belgium,177 cm,72 kg,32,Defender,https://media.api-sports.io/football/players/22000.png
2945,D. Bronn,Dylan Daniel Mahmoud,Bronn,30,1995-06-19,Cannes,France,Tunisia,185 cm,76 kg,28,Defender,https://media.api-sports.io/football/players/2945.png
71545,J. Okumu,Joseph Stanley,Okumu,28,1997-05-26,Kisumu,Kenya,Kenya,193 cm,75 kg,2,Defender,https://media.api-sports.io/football/players/71545.png
8481,G. Chakvetadze,Giorgi,Chakvetadze,26,1999-08-29,Tbilisi,Georgia,Georgia,183 cm,78 kg,8,Midfielder,https://media.api-sports.io/football/players/8481.png
8918,T. Tissoudali,Tarik,Tissoudali,32,1993-04-02,Amsterdam,Netherlands,Morocco,182 cm,75 kg,34,Attacker,https://media.api-sports.io/football/players/8918.png
8764,D. Mbayo,Dylan,Mbayo,24,2001-10-11,,Belgium,Belgium,175 cm,65 kg,7,Attacker,https://media.api-sports.io/football/players/8764.png
361348,M. Fofana,Malick Martin,Fofana,20,2005-03-31,Aalst,Belgium,Belgium,169 cm,61 kg,19,Attacker,https://media.api-sports.io/football/players/361348.png
375000,I. Salah,Ibrahim,Salah,24,2001-08-30,,Belgium,Morocco,185 cm,75 kg,10,Attacker,https://media.api-sports.io/football/players/375000.png
1775,S. Gigot,Samuel Florent,Thomas Gigot,32,1993-10-12,Avignon,France,France,187 cm,83 kg,4,Defender,https://media.api-sports.io/football/players/1775.png
8489,J. David,Jonathan Christian,David,25,2000-01-14,New York,USA,Canada,175 cm,70 kg,9,Attacker,https://media.api-sports.io/football/players/8489.png
24904,N. Dorsch,Niklas Bernd,Dorsch,27,1998-01-15,Lichtenfels,Germany,Germany,178 cm,76 kg,39,Midfielder,https://media.api-sports.io/football/players/24904.png
26519,Hong Hyun-Seok,Hyun-Seok,Hong,26,1999-06-16,Seoul,Korea Republic,Korea Republic,175 cm,66 kg,7,Midfielder,https://media.api-sports.io/football/players/26519.png
39279,A. Hanche-Olsen,Andreas,Schjølberg Hanche-Olsen,28,1997-01-17,Bodø,Norway,Norway,185 cm,79 kg,25,Defender,https://media.api-sports.io/football/players/39279.png
368260,G. Orban,Gift Emmanuel,Orban,23,2002-07-17,Benue,Nigeria,Nigeria,178 cm,73 kg,20,Attacker,https://media.api-sports.io/football/players/368260.png
26256,T. Kleindienst,Tim,Kleindienst,30,1995-08-31,Jüterbog,Germany,Germany,194 cm,85 kg,10,Attacker,https://media.api-sports.io/football/players/26256.png
2919,M. Sels,Matz Willy Els,Sels,33,1992-02-26,Duffel,Belgium,Belgium,188 cm,75 kg,26,Goalkeeper,https://media.api-sports.io/football/players/2919.png
1958,A. Christiansen,Anders,Bleg Christiansen,35,1990-06-08,København,Denmark,Denmark,174 cm,67 kg,10,Midfielder,https://media.api-sports.io/football/players/1958.png
48107,T. Tekie,Tesfaldet Simon,Tekie,28,1997-06-04,Göteborg,Sweden,Sweden,175 cm,65 kg,5,Midfielder,https://media.api-sports.io/football/players/48107.png
2819,S. Mitrović,Stefan,Mitrović,35,1990-05-22,Beograd,Serbia,Serbia,189 cm,84 kg,23,Defender,https://media.api-sports.io/football/players/2819.png
8939,R. Schoofs,Rob,Schoofs,31,1994-03-23,Herk-de-Stad,Belgium,Belgium,178 cm,69 kg,16,Midfielder,https://media.api-sports.io/football/players/8939.png
8487,B. Verstraete,Birger Danny,Verstraete,31,1994-04-16,Oostende,Belgium,Belgium,175 cm,65 kg,4,Midfielder,https://media.api-sports.io/football/players/8487.png
8477,S. Rosted,Sigurd,Rosted,31,1994-07-22,Oslo,Norway,Norway,188 cm,80 kg,17,Defender,https://media.api-sports.io/football/players/8477.png
27104,H. Cuypers,Hugo Jean-Marc,Cuypers,28,1997-02-07,Liège,Belgium,Belgium,185 cm,75 kg,11,Attacker,https://media.api-sports.io/football/players/27104.png
25621,Y. Kubo,Yuya,Kubo,32,1993-12-24,Yamaguchi,Japan,Japan,178 cm,72 kg,7,Attacker,https://media.api-sports.io/football/players/25621.png
117,William Vainqueur,,,,,,,,,,,,https://media.api-sports.io/football/players/117.png
25373,Felipe Trevizan,Felipe,Trevizan Martins,38,1987-05-15,Americana,Brazil,Brazil,193 cm,90 kg,,Defender,https://media.api-sports.io/football/players/25373.png
85682,J. Louis,Jeff,Louis,33,1992-08-08,Port-au-Prince,Haiti,Haiti,171 cm,74 kg,,Midfielder,https://media.api-sports.io/football/players/85682.png
22144,M. Dossevi,Mathieu,Cangni Dossevi,37,1988-02-12,Chambray-lès-Tours,France,Togo,172 cm,65 kg,,Midfielder,https://media.api-sports.io/football/players/22144.png
8945,Igor Albert Rinck de Diver Camargo,Igor Albert,Rinck de Diver Camargo,42,1983-05-12,Porto Velho,Brazil,Belgium,187 cm,85 kg,,Attacker,https://media.api-sports.io/football/players/8945.png
2112,M. Carcela-González,Mehdi François,Carcela-González,36,1989-07-01,Liège,Belgium,Morocco,175 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/2112.png
2105,S. Pocognoli,Sébastien,Pocognoli,38,1987-08-01,Liège,Belgium,Belgium,182 cm,72 kg,,Defender,https://media.api-sports.io/football/players/2105.png
114958,D. Van Buyten,Daniel,Van Buyten,47,1978-02-07,Chimay,Belgium,Belgium,197 cm,95 kg,,Defender,https://media.api-sports.io/football/players/114958.png
48045,Astrit Ajdarević,Astrit,Ajdarević,35,1990-04-17,Prishtinë,Kosovo,Albania,192 cm,90 kg,21,Midfielder,https://media.api-sports.io/football/players/48045.png
33966,Frédéric Bulot,Frédéric,Bulot,34,1990-09-27,Libreville,Gabon,Gabon,177 cm,68 kg,,Midfielder,https://media.api-sports.io/football/players/33966.png
19784,Z. Fryers,Ezekiel David,Fryers,32,1992-09-09,Manchester,England,England,183 cm,75 kg,3,Defender,https://media.api-sports.io/football/players/19784.png
12753,M. Fellaini,Marouane,Fellaini-Bakkioui,37,1987-11-22,Etterbeek,Belgium,Belgium,194 cm,85 kg,25,Attacker,https://media.api-sports.io/football/players/12753.png
3136,M. Yattara,Mohamed Lamine,Yattara,32,1993-07-28,Boke,Guinea,Guinea,185 cm,72 kg,,Attacker,https://media.api-sports.io/football/players/3136.png
18972,A. Knockaert,Anthony Patrick,Knockaert,33,1991-11-20,Roubaix,France,France,172 cm,69 kg,,Midfielder,https://media.api-sports.io/football/players/18972.png
8542,Imoh Ezekiel,Imoh,Ezekiel,31,1993-10-24,Lagos,Nigeria,Nigeria,178 cm,70 kg,11,Attacker,https://media.api-sports.io/football/players/8542.png
724,I. Belfodil,Ishak,Belfodil,33,1992-01-12,Mostaganem,Algeria,Algeria,192 cm,86 kg,19,Attacker,https://media.api-sports.io/football/players/724.png
2117,P. M&apos;Poku,Paul-José,M'Poku Ebunge,33,1992-04-19,Kinshasa,Congo DR,Congo DR,174 cm,65 kg,40,Midfielder,https://media.api-sports.io/football/players/2117.png
